experiment,category,classifier,training shape,sample_length,coverage,k,max_depth,n_estimators,score,score type
1.13,multiclass,Random Forest,"(21817, 800)",100,400,2,20,20,0.941658137,accuracy
1.13,multiclass,Random Forest,"(21817, 800)",100,400,2,15,45,0.910486647,accuracy
1.13,multiclass,Random Forest,"(21817, 400)",100,400,1,10,40,0.905648088,accuracy
1.13,multiclass,Random Forest,"(21817, 400)",100,400,1,10,45,0.903601005,accuracy
1.13,multiclass,Random Forest,"(21817, 800)",100,400,2,15,40,0.902670513,accuracy
1.13,multiclass,Random Forest,"(21817, 400)",100,400,1,10,35,0.902577463,accuracy
1.13,multiclass,Random Forest,"(21817, 800)",100,400,2,15,35,0.898762445,accuracy
1.13,multiclass,Random Forest,"(21817, 400)",100,400,1,10,30,0.889736671,accuracy
1.13,multiclass,Random Forest,"(21817, 800)",100,400,2,15,30,0.88862008,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",200,400,1,25,40,0.887793078,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",200,400,1,25,45,0.885932266,accuracy
1.13,multiclass,Random Forest,"(10908, 1600)",200,400,2,25,45,0.884629699,accuracy
1.13,multiclass,Random Forest,"(10908, 1600)",200,400,2,25,40,0.883885374,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",200,400,1,25,35,0.883699293,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",200,400,1,20,45,0.882954968,accuracy
1.13,multiclass,Random Forest,"(10908, 1600)",200,400,2,25,35,0.882582806,accuracy
1.13,multiclass,Random Forest,"(21817, 400)",100,400,1,10,25,0.881920536,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",200,400,1,20,35,0.881838482,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",200,400,1,20,40,0.881466319,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",200,400,1,15,35,0.881280238,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",200,400,1,15,45,0.87997767,accuracy
1.13,multiclass,Random Forest,"(10908, 1600)",200,400,2,20,45,0.87997767,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",200,400,1,15,20,0.879791589,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",200,400,1,20,30,0.879605508,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",200,400,1,25,30,0.879605508,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",200,400,1,15,25,0.878861183,accuracy
1.13,multiclass,Random Forest,"(10908, 1600)",200,400,2,25,30,0.878861183,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",200,400,1,15,40,0.87830294,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",200,400,1,20,25,0.87830294,accuracy
1.13,multiclass,Random Forest,"(21817, 800)",100,400,2,15,25,0.878105518,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",200,400,1,15,30,0.877744697,accuracy
1.13,multiclass,Random Forest,"(10908, 1600)",200,400,2,20,40,0.877372534,accuracy
1.13,multiclass,Random Forest,"(10908, 1600)",200,400,2,20,35,0.876256048,accuracy
1.13,multiclass,Random Forest,"(10908, 1600)",200,400,2,25,25,0.875883885,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",200,400,1,20,20,0.872534425,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",200,400,1,25,25,0.8717901,accuracy
1.13,multiclass,Random Forest,"(10908, 1600)",200,400,2,25,20,0.871045776,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",200,400,1,25,20,0.869371046,accuracy
1.13,multiclass,Random Forest,"(10908, 1600)",200,400,2,20,30,0.869371046,accuracy
1.13,multiclass,Random Forest,"(21817, 400)",100,400,1,10,20,0.867963153,accuracy
1.13,multiclass,Random Forest,"(21817, 800)",100,400,2,15,20,0.864241184,accuracy
1.13,multiclass,Random Forest,"(10908, 400)",100,200,1,20,45,0.863974693,accuracy
1.13,multiclass,Random Forest,"(10908, 1600)",200,400,2,20,25,0.863602531,accuracy
1.13,multiclass,Random Forest,"(10908, 400)",100,200,1,15,45,0.86341645,accuracy
1.13,multiclass,Random Forest,"(10908, 400)",100,200,1,20,30,0.863230368,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",200,400,1,10,45,0.862299963,accuracy
1.13,multiclass,Random Forest,"(10908, 400)",100,200,1,20,40,0.861741719,accuracy
1.13,multiclass,Random Forest,"(10908, 400)",100,200,1,20,35,0.860439151,accuracy
1.13,multiclass,Random Forest,"(10908, 400)",100,200,1,15,40,0.859880908,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",100,200,2,25,35,0.859322665,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",100,200,2,25,45,0.859322665,accuracy
1.13,multiclass,Random Forest,"(10908, 400)",100,200,1,25,35,0.858950502,accuracy
1.13,multiclass,Random Forest,"(10908, 400)",100,200,1,15,30,0.858764421,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",100,200,2,25,40,0.857647934,accuracy
1.13,multiclass,Random Forest,"(10908, 400)",100,200,1,15,35,0.857275772,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",100,200,2,20,35,0.85690361,accuracy
1.13,multiclass,Random Forest,"(10908, 400)",100,200,1,25,45,0.856717529,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",200,400,1,10,40,0.856717529,accuracy
1.13,multiclass,Random Forest,"(10908, 400)",100,200,1,25,30,0.855787123,accuracy
1.13,multiclass,Random Forest,"(10908, 400)",100,200,1,25,40,0.855601042,accuracy
1.13,multiclass,Random Forest,"(10908, 400)",100,200,1,20,25,0.855414961,accuracy
1.13,multiclass,Random Forest,"(10908, 400)",100,200,1,15,25,0.854856718,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",100,200,2,20,40,0.854856718,accuracy
1.13,multiclass,Random Forest,"(10908, 1600)",200,400,2,15,45,0.854670636,accuracy
1.13,multiclass,Random Forest,"(10908, 400)",100,200,1,20,20,0.854484555,accuracy
1.13,multiclass,Random Forest,"(10908, 400)",100,200,1,25,25,0.853740231,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",100,200,2,20,45,0.85355415,accuracy
1.13,multiclass,Random Forest,"(10908, 400)",100,200,1,25,20,0.852995906,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",100,200,2,25,30,0.852623744,accuracy
1.13,multiclass,Random Forest,"(10908, 1600)",200,400,2,20,20,0.852251582,accuracy
1.13,multiclass,Random Forest,"(10908, 1600)",200,400,2,15,40,0.850576852,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",100,200,2,20,30,0.849832527,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",100,200,2,25,25,0.848529959,accuracy
1.13,multiclass,Random Forest,"(10908, 400)",100,200,1,15,20,0.846483067,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",200,400,1,10,35,0.846110904,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",100,200,2,25,20,0.845924823,accuracy
1.13,multiclass,Random Forest,"(10908, 1600)",200,400,2,15,35,0.844064012,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",100,200,2,20,25,0.842761444,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",200,400,1,10,30,0.83885374,accuracy
1.13,multiclass,Random Forest,"(10908, 1600)",200,400,2,15,30,0.838667659,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",100,200,2,15,45,0.836992929,accuracy
1.13,multiclass,Random Forest,"(10908, 1600)",200,400,2,15,25,0.834387793,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",100,200,2,20,20,0.833643469,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",100,200,2,15,40,0.832899144,accuracy
1.13,multiclass,Random Forest,"(10908, 400)",100,200,1,10,45,0.831224414,accuracy
1.13,multiclass,Random Forest,"(10908, 400)",100,200,1,10,40,0.829735765,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",200,400,1,10,25,0.829735765,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",100,200,2,15,35,0.821362114,accuracy
1.13,multiclass,Random Forest,"(10908, 400)",100,200,1,10,35,0.821176033,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",200,400,1,10,20,0.820617789,accuracy
1.13,multiclass,Random Forest,"(10908, 1600)",200,400,2,15,20,0.81745441,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",100,200,2,15,30,0.816337923,accuracy
1.13,multiclass,Random Forest,"(10908, 400)",100,200,1,10,30,0.812802382,accuracy
1.13,multiclass,Random Forest,"(10908, 400)",100,200,1,10,25,0.806475623,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",100,200,2,15,25,0.798660216,accuracy
1.13,multiclass,Random Forest,"(10908, 400)",100,200,1,10,20,0.792147376,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",100,200,2,15,20,0.784890212,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",400,400,1,10,45,0.773353182,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",400,400,1,20,45,0.771864533,accuracy
1.13,multiclass,Random Forest,"(5454, 3200)",400,400,2,25,45,0.770003722,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",400,400,1,25,45,0.769631559,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",400,400,1,10,40,0.769259397,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",400,400,1,20,40,0.769259397,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",400,400,1,15,45,0.768887235,accuracy
1.13,multiclass,Random Forest,"(5454, 3200)",400,400,2,25,30,0.768887235,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",400,400,1,10,35,0.767398586,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",400,400,1,20,35,0.765909937,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",400,400,1,15,40,0.764049125,accuracy
1.13,multiclass,Random Forest,"(5454, 3200)",400,400,2,25,35,0.763304801,accuracy
1.13,multiclass,Random Forest,"(5454, 3200)",400,400,2,25,25,0.762932639,accuracy
1.13,multiclass,Random Forest,"(5454, 3200)",400,400,2,25,40,0.762932639,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",400,400,1,10,30,0.762560476,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",400,400,1,25,30,0.762188314,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",400,400,1,20,30,0.76144399,accuracy
1.13,multiclass,Random Forest,"(5454, 3200)",400,400,2,15,45,0.760699665,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",400,400,1,25,35,0.760327503,accuracy
1.13,multiclass,Random Forest,"(5454, 3200)",400,400,2,15,40,0.758838854,accuracy
1.13,multiclass,Random Forest,"(5454, 3200)",400,400,2,20,40,0.757722367,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",400,400,1,20,25,0.756233718,accuracy
1.13,multiclass,Random Forest,"(5454, 3200)",400,400,2,20,45,0.755861556,accuracy
1.13,multiclass,Random Forest,"(5454, 3200)",400,400,2,25,20,0.755861556,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",400,400,1,25,40,0.755489393,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",400,400,1,25,25,0.752512095,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",400,400,1,15,25,0.752139933,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",400,400,1,15,35,0.751767771,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",400,400,1,15,20,0.751395608,accuracy
1.13,multiclass,Random Forest,"(5454, 3200)",400,400,2,15,35,0.751395608,accuracy
1.13,multiclass,Random Forest,"(5454, 3200)",400,400,2,20,35,0.751395608,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",400,400,1,15,30,0.751023446,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",400,400,1,25,20,0.750651284,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",400,400,1,10,25,0.749162635,accuracy
1.13,multiclass,Random Forest,"(5454, 3200)",400,400,2,20,30,0.748790473,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",400,400,1,10,20,0.747673986,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",400,400,1,20,20,0.746929661,accuracy
1.13,multiclass,Random Forest,"(5454, 3200)",400,400,2,20,25,0.743952363,accuracy
1.13,multiclass,Random Forest,"(5454, 3200)",400,400,2,15,30,0.743580201,accuracy
1.13,multiclass,Random Forest,"(5454, 3200)",400,400,2,15,25,0.734648307,accuracy
1.13,multiclass,Random Forest,"(5454, 3200)",400,400,2,20,20,0.734648307,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",200,200,2,25,45,0.733903982,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",200,200,1,25,45,0.730554522,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",200,200,1,15,45,0.729810197,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",200,200,2,25,40,0.729065873,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",200,200,2,25,35,0.726832899,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",200,200,1,20,45,0.723483439,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",200,200,1,25,40,0.722366952,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",200,200,2,20,35,0.722366952,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",200,200,2,25,30,0.721622627,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",200,200,2,20,45,0.721250465,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",200,200,1,25,35,0.720506141,accuracy
1.13,multiclass,Random Forest,"(5454, 3200)",400,400,2,15,20,0.719761816,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",200,200,1,15,40,0.719389654,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",200,200,2,20,30,0.719389654,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",200,200,1,20,40,0.719017492,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",200,200,1,10,45,0.718645329,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",200,200,2,15,45,0.718273167,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",200,200,2,20,40,0.718273167,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",200,200,1,15,35,0.716784518,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",200,200,1,20,35,0.716412356,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",200,200,1,25,25,0.714923707,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",200,200,2,15,40,0.714923707,accuracy
1.13,multiclass,Random Forest,"(10908, 1600)",200,400,2,10,45,0.714551544,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",200,200,1,25,30,0.713435058,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",200,200,2,25,25,0.713435058,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",200,200,2,20,25,0.712690733,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",200,200,1,20,30,0.711202084,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",200,200,1,10,40,0.710829922,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",200,200,1,15,30,0.710829922,accuracy
1.13,multiclass,Random Forest,"(10908, 1600)",200,400,2,10,40,0.710643841,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",200,200,2,20,20,0.71045776,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",200,200,1,10,35,0.710085597,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",200,200,2,15,35,0.707852624,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",200,200,1,10,30,0.707480461,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",200,200,1,15,25,0.706736137,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",200,200,1,20,25,0.706736137,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",200,200,1,25,20,0.704875326,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",200,200,1,20,20,0.703758839,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",200,200,1,10,25,0.703386677,accuracy
1.13,multiclass,Random Forest,"(10908, 1600)",200,400,2,10,35,0.702828433,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",200,200,2,25,20,0.702642352,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",100,100,2,25,45,0.700781541,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",100,100,2,25,40,0.700037216,accuracy
1.13,multiclass,Random Forest,"(5454, 400)",100,100,1,15,45,0.699292892,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",100,100,2,25,30,0.698920729,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",100,100,2,25,35,0.69743208,accuracy
1.13,multiclass,Random Forest,"(5454, 400)",100,100,1,25,40,0.696687756,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",200,200,1,15,20,0.695943431,accuracy
1.13,multiclass,Random Forest,"(21817, 800)",100,400,2,10,45,0.69582209,accuracy
1.13,multiclass,Random Forest,"(5454, 400)",100,100,1,25,45,0.695571269,accuracy
1.13,multiclass,Random Forest,"(5454, 400)",100,100,1,10,45,0.694454782,accuracy
1.13,multiclass,Random Forest,"(5454, 400)",100,100,1,15,40,0.694454782,accuracy
1.13,multiclass,Random Forest,"(5454, 400)",100,100,1,20,45,0.694454782,accuracy
1.13,multiclass,Random Forest,"(5454, 400)",100,100,1,15,30,0.69408262,accuracy
1.13,multiclass,Random Forest,"(5454, 400)",100,100,1,20,40,0.693710458,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",200,200,1,10,20,0.693710458,accuracy
1.13,multiclass,Random Forest,"(5454, 400)",100,100,1,15,35,0.693338295,accuracy
1.13,multiclass,Random Forest,"(5454, 400)",100,100,1,10,40,0.692593971,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",100,100,2,20,40,0.692221809,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",200,200,2,15,30,0.692221809,accuracy
1.13,multiclass,Random Forest,"(5454, 400)",100,100,1,20,35,0.691849646,accuracy
1.13,multiclass,Random Forest,"(5454, 400)",100,100,1,10,35,0.690360997,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",200,200,2,15,25,0.690360997,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",100,100,2,20,35,0.689988835,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",100,100,2,20,45,0.689616673,accuracy
1.13,multiclass,Random Forest,"(21817, 800)",100,400,2,10,40,0.689029497,accuracy
1.13,multiclass,Random Forest,"(10908, 1600)",200,400,2,10,30,0.688500186,accuracy
1.13,multiclass,Random Forest,"(5454, 400)",100,100,1,15,20,0.687755862,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",100,100,2,20,30,0.687755862,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",100,100,2,15,40,0.687383699,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",100,100,2,15,45,0.687383699,accuracy
1.13,multiclass,Random Forest,"(5454, 400)",100,100,1,20,30,0.687011537,accuracy
1.13,multiclass,Random Forest,"(5454, 400)",100,100,1,10,30,0.686639375,accuracy
1.13,multiclass,Random Forest,"(5454, 400)",100,100,1,15,25,0.684406401,accuracy
1.13,multiclass,Random Forest,"(5454, 400)",100,100,1,25,35,0.683662077,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",100,100,2,15,30,0.683662077,accuracy
1.13,multiclass,Random Forest,"(5454, 400)",100,100,1,25,25,0.683289914,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",100,100,2,15,35,0.682917752,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",100,100,2,25,25,0.68254559,accuracy
1.13,multiclass,Random Forest,"(21817, 800)",100,400,2,10,35,0.682423002,accuracy
1.13,multiclass,Random Forest,"(5454, 400)",100,100,1,25,30,0.681801265,accuracy
1.13,multiclass,Random Forest,"(10908, 1600)",200,400,2,10,25,0.681429103,accuracy
1.13,multiclass,Random Forest,"(5454, 3200)",400,400,2,10,45,0.681429103,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",100,100,2,25,20,0.679940454,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",100,100,2,20,25,0.679568292,accuracy
1.13,multiclass,Random Forest,"(5454, 400)",100,100,1,25,20,0.67919613,accuracy
1.13,multiclass,Random Forest,"(5454, 400)",100,100,1,10,25,0.67770748,accuracy
1.13,multiclass,Random Forest,"(5454, 400)",100,100,1,20,25,0.677335318,accuracy
1.13,multiclass,Random Forest,"(5454, 3200)",400,400,2,10,40,0.67435802,accuracy
1.13,multiclass,Random Forest,"(5454, 3200)",400,400,2,10,35,0.671752884,accuracy
1.13,multiclass,Random Forest,"(5454, 400)",100,100,1,20,20,0.671380722,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",200,200,2,15,20,0.670264235,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",100,200,2,10,45,0.66933383,accuracy
1.13,multiclass,Random Forest,"(21817, 800)",100,400,2,10,30,0.667349028,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",100,100,2,15,25,0.667286937,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",100,200,2,10,40,0.662448828,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",100,100,2,20,20,0.662076665,accuracy
1.13,multiclass,Random Forest,"(10908, 1600)",200,400,2,10,20,0.660960179,accuracy
1.13,multiclass,Random Forest,"(5454, 400)",100,100,1,10,20,0.65947153,accuracy
1.13,multiclass,Random Forest,"(5454, 3200)",400,400,2,10,30,0.65947153,accuracy
1.13,multiclass,Random Forest,"(21817, 800)",100,400,2,10,25,0.655624826,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",100,200,2,10,35,0.655563826,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",100,200,2,10,30,0.652214365,accuracy
1.13,multiclass,Random Forest,"(21817, 800)",100,400,2,10,20,0.647064297,accuracy
1.13,multiclass,Random Forest,"(10908, 12800)",200,400,4,25,45,0.647004094,accuracy
1.13,multiclass,Random Forest,"(21817, 6400)",100,400,4,25,45,0.646226854,accuracy
1.13,multiclass,Random Forest,"(21817, 6400)",100,400,4,25,40,0.64315623,accuracy
1.13,multiclass,Random Forest,"(10908, 12800)",200,400,4,25,40,0.642165984,accuracy
1.13,multiclass,Random Forest,"(21817, 6400)",100,400,4,25,35,0.640457802,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",100,100,2,15,20,0.637141794,accuracy
1.13,multiclass,Random Forest,"(10908, 12800)",200,400,4,25,35,0.636955713,accuracy
1.13,multiclass,Random Forest,"(10908, 12800)",200,400,4,25,30,0.636769632,accuracy
1.13,multiclass,Random Forest,"(5454, 3200)",400,400,2,10,25,0.636025307,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",100,200,2,10,25,0.633420171,accuracy
1.13,multiclass,Random Forest,"(5454, 25588)",400,400,4,25,40,0.631931522,accuracy
1.13,multiclass,Random Forest,"(5454, 25588)",400,400,4,25,45,0.630815035,accuracy
1.13,multiclass,Random Forest,"(21817, 6400)",100,400,4,25,30,0.629291895,accuracy
1.13,multiclass,Random Forest,"(10908, 12800)",200,400,4,25,25,0.62672125,accuracy
1.13,multiclass,Random Forest,"(21817, 6400)",100,400,4,25,25,0.62631432,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",200,200,2,10,40,0.624488277,accuracy
1.13,multiclass,Random Forest,"(5454, 3200)",400,400,2,10,20,0.623743952,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",200,200,2,10,45,0.621138817,accuracy
1.13,multiclass,Random Forest,"(5454, 25588)",400,400,4,25,35,0.619278005,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",100,200,2,10,20,0.615370301,accuracy
1.13,multiclass,Random Forest,"(2727, 3200)",400,200,2,20,45,0.615327381,accuracy
1.13,multiclass,Random Forest,"(2727, 3200)",400,200,2,20,40,0.613095238,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",400,200,1,10,45,0.61235119,accuracy
1.13,multiclass,Random Forest,"(21817, 6400)",100,400,4,25,20,0.612170838,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",200,200,2,10,35,0.61183476,accuracy
1.13,multiclass,Random Forest,"(10908, 12800)",200,400,4,25,20,0.61183476,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",400,200,1,20,45,0.60639881,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",400,200,1,10,35,0.604910714,accuracy
1.13,multiclass,Random Forest,"(10908, 6400)",100,200,4,25,45,0.603088947,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",200,200,2,10,30,0.602530703,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",400,200,1,15,45,0.601934524,accuracy
1.13,multiclass,Random Forest,"(2727, 3200)",400,200,2,20,30,0.601934524,accuracy
1.13,multiclass,Random Forest,"(10908, 6400)",100,200,4,25,40,0.601600298,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",400,200,1,20,40,0.600446429,accuracy
1.13,multiclass,Random Forest,"(2727, 3200)",400,200,2,15,45,0.600446429,accuracy
1.13,multiclass,Random Forest,"(5454, 25588)",400,400,4,25,30,0.599925568,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",400,200,1,25,45,0.599702381,accuracy
1.13,multiclass,Random Forest,"(2727, 3200)",400,200,2,20,25,0.599702381,accuracy
1.13,multiclass,Random Forest,"(2727, 3200)",400,200,2,20,35,0.599702381,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",400,200,1,25,35,0.598214286,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",400,200,1,10,40,0.597470238,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",200,200,2,10,25,0.596948269,accuracy
1.13,multiclass,Random Forest,"(2727, 3200)",400,200,2,25,40,0.59672619,accuracy
1.13,multiclass,Random Forest,"(5454, 25588)",400,400,4,25,25,0.59545962,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",400,200,1,25,40,0.595238095,accuracy
1.13,multiclass,Random Forest,"(2727, 3200)",400,200,2,25,45,0.59375,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",400,200,1,10,30,0.593005952,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",400,200,1,15,40,0.592261905,accuracy
1.13,multiclass,Random Forest,"(2727, 3200)",400,200,2,15,30,0.592261905,accuracy
1.13,multiclass,Random Forest,"(2727, 3200)",400,200,2,20,20,0.59077381,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",400,200,1,15,35,0.589285714,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",400,200,1,20,35,0.589285714,accuracy
1.13,multiclass,Random Forest,"(2727, 3200)",400,200,2,15,25,0.589285714,accuracy
1.13,multiclass,Random Forest,"(2727, 3200)",400,200,2,15,40,0.589285714,accuracy
1.13,multiclass,Random Forest,"(2727, 3200)",400,200,2,25,35,0.589285714,accuracy
1.13,multiclass,Random Forest,"(10908, 6400)",100,200,4,25,25,0.588388537,accuracy
1.13,multiclass,Random Forest,"(10908, 6400)",100,200,4,25,35,0.588388537,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",400,200,1,20,25,0.587797619,accuracy
1.13,multiclass,Random Forest,"(10908, 6400)",100,200,4,25,30,0.587085969,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",400,200,1,20,30,0.587053571,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",400,200,1,15,30,0.586309524,accuracy
1.13,multiclass,Random Forest,"(2727, 3200)",400,200,2,15,20,0.586309524,accuracy
1.13,multiclass,Random Forest,"(2727, 3200)",400,200,2,15,35,0.585565476,accuracy
1.13,multiclass,Random Forest,"(10908, 12800)",200,400,4,20,40,0.585039077,accuracy
