experiment,category,classifier,sample_length,coverage,k,max_depth,n_estimators,score
1.02,multiclass,Random Forest,400,1,17,18,350,0.125
1.02,multiclass,Random Forest,400,1,17,18,400,0.125
1.02,multiclass,Random Forest,400,1,17,18,450,0.125
1.02,multiclass,Random Forest,400,1,19,6,300,0.125
1.02,multiclass,Random Forest,400,1,19,6,350,0.125
1.02,multiclass,Random Forest,400,1,19,6,400,0.125
1.02,multiclass,Random Forest,400,1,19,8,100,0.125
1.02,multiclass,Random Forest,400,1,19,8,150,0.125
1.02,multiclass,Random Forest,400,1,19,8,250,0.125
1.02,multiclass,Random Forest,400,1,19,8,300,0.125
1.02,multiclass,Random Forest,400,1,19,8,350,0.125
1.02,multiclass,Random Forest,400,1,19,8,400,0.125
1.02,multiclass,Random Forest,400,1,19,10,100,0.125
1.02,multiclass,Random Forest,400,1,19,10,150,0.125
1.02,multiclass,Random Forest,400,1,19,10,250,0.125
1.02,multiclass,Random Forest,400,1,19,10,300,0.125
1.02,multiclass,Random Forest,400,1,19,10,350,0.125
1.02,multiclass,Random Forest,400,1,19,10,400,0.125
1.02,multiclass,Random Forest,400,1,19,10,450,0.125
1.02,multiclass,Random Forest,400,1,19,12,100,0.125
1.02,multiclass,Random Forest,400,1,19,12,150,0.125
1.02,multiclass,Random Forest,400,1,19,12,250,0.125
1.02,multiclass,Random Forest,400,1,19,12,300,0.125
1.02,multiclass,Random Forest,400,1,19,12,350,0.125
1.02,multiclass,Random Forest,400,1,19,12,400,0.125
1.02,multiclass,Random Forest,400,1,19,12,450,0.125
1.02,multiclass,Random Forest,400,1,19,14,100,0.125
1.02,multiclass,Random Forest,400,1,19,14,150,0.125
1.02,multiclass,Random Forest,400,1,19,14,250,0.125
1.02,multiclass,Random Forest,400,1,19,14,300,0.125
1.02,multiclass,Random Forest,400,1,19,14,350,0.125
1.02,multiclass,Random Forest,400,1,19,14,400,0.125
1.02,multiclass,Random Forest,400,1,19,14,450,0.125
1.02,multiclass,Random Forest,400,1,19,16,100,0.125
1.02,multiclass,Random Forest,400,1,19,16,150,0.125
1.02,multiclass,Random Forest,400,1,19,16,250,0.125
1.02,multiclass,Random Forest,400,1,19,16,300,0.125
1.02,multiclass,Random Forest,400,1,19,16,350,0.125
1.02,multiclass,Random Forest,400,1,19,16,400,0.125
1.02,multiclass,Random Forest,400,1,19,16,450,0.125
1.02,multiclass,Random Forest,400,1,19,18,100,0.125
1.02,multiclass,Random Forest,400,1,19,18,150,0.125
1.02,multiclass,Random Forest,400,1,19,18,250,0.125
1.02,multiclass,Random Forest,400,1,19,18,300,0.125
1.02,multiclass,Random Forest,400,1,19,18,350,0.125
1.02,multiclass,Random Forest,400,1,19,18,400,0.125
1.02,multiclass,Random Forest,400,1,19,18,450,0.125
1.02,multiclass,Random Forest,400,1,5,6,100,0
1.02,multiclass,Random Forest,400,1,5,6,150,0
1.02,multiclass,Random Forest,400,1,5,6,200,0
1.02,multiclass,Random Forest,400,1,5,6,250,0
1.02,multiclass,Random Forest,400,1,5,8,150,0
1.02,multiclass,Random Forest,400,1,5,8,200,0
1.02,multiclass,Random Forest,400,1,5,10,150,0
1.02,multiclass,Random Forest,400,1,5,10,200,0
1.02,multiclass,Random Forest,400,1,5,10,250,0
1.02,multiclass,Random Forest,400,1,5,12,150,0
1.02,multiclass,Random Forest,400,1,5,12,200,0
1.02,multiclass,Random Forest,400,1,5,12,250,0
1.02,multiclass,Random Forest,400,1,5,14,150,0
1.02,multiclass,Random Forest,400,1,5,14,200,0
1.02,multiclass,Random Forest,400,1,5,14,250,0
1.02,multiclass,Random Forest,400,1,5,16,150,0
1.02,multiclass,Random Forest,400,1,5,16,200,0
1.02,multiclass,Random Forest,400,1,5,16,250,0
1.02,multiclass,Random Forest,400,1,5,18,150,0
1.02,multiclass,Random Forest,400,1,5,18,200,0
1.02,multiclass,Random Forest,400,1,5,18,250,0
1.02,multiclass,Random Forest,400,1,7,6,50,0
1.02,multiclass,Random Forest,400,1,7,6,100,0
1.02,multiclass,Random Forest,400,1,7,6,200,0
1.02,multiclass,Random Forest,400,1,7,6,450,0
1.02,multiclass,Random Forest,400,1,7,6,500,0
1.02,multiclass,Random Forest,400,1,7,8,50,0
1.02,multiclass,Random Forest,400,1,7,8,100,0
1.02,multiclass,Random Forest,400,1,7,8,150,0
1.02,multiclass,Random Forest,400,1,7,8,200,0
1.02,multiclass,Random Forest,400,1,7,8,450,0
1.02,multiclass,Random Forest,400,1,7,8,500,0
1.02,multiclass,Random Forest,400,1,7,10,50,0
1.02,multiclass,Random Forest,400,1,7,10,100,0
1.02,multiclass,Random Forest,400,1,7,10,150,0
1.02,multiclass,Random Forest,400,1,7,10,200,0
1.02,multiclass,Random Forest,400,1,7,10,450,0
1.02,multiclass,Random Forest,400,1,7,10,500,0
1.02,multiclass,Random Forest,400,1,7,12,50,0
1.02,multiclass,Random Forest,400,1,7,12,100,0
1.02,multiclass,Random Forest,400,1,7,12,150,0
1.02,multiclass,Random Forest,400,1,7,12,200,0
1.02,multiclass,Random Forest,400,1,7,12,500,0
1.02,multiclass,Random Forest,400,1,7,14,50,0
1.02,multiclass,Random Forest,400,1,7,14,100,0
1.02,multiclass,Random Forest,400,1,7,14,150,0
1.02,multiclass,Random Forest,400,1,7,14,200,0
1.02,multiclass,Random Forest,400,1,7,14,500,0
1.02,multiclass,Random Forest,400,1,7,16,50,0
1.02,multiclass,Random Forest,400,1,7,16,100,0
1.02,multiclass,Random Forest,400,1,7,16,150,0
1.02,multiclass,Random Forest,400,1,7,16,200,0
1.02,multiclass,Random Forest,400,1,7,16,500,0
1.02,multiclass,Random Forest,400,1,7,18,50,0
1.02,multiclass,Random Forest,400,1,7,18,100,0
1.02,multiclass,Random Forest,400,1,7,18,150,0
1.02,multiclass,Random Forest,400,1,7,18,200,0
1.02,multiclass,Random Forest,400,1,7,18,500,0
1.02,multiclass,Random Forest,400,1,9,6,100,0
1.02,multiclass,Random Forest,400,1,9,6,150,0
1.02,multiclass,Random Forest,400,1,9,6,200,0
1.02,multiclass,Random Forest,400,1,9,6,250,0
1.02,multiclass,Random Forest,400,1,9,6,350,0
1.02,multiclass,Random Forest,400,1,9,6,400,0
1.02,multiclass,Random Forest,400,1,9,6,450,0
1.02,multiclass,Random Forest,400,1,9,6,500,0
1.02,multiclass,Random Forest,400,1,9,8,100,0
1.02,multiclass,Random Forest,400,1,9,8,150,0
1.02,multiclass,Random Forest,400,1,9,8,200,0
1.02,multiclass,Random Forest,400,1,9,8,250,0
1.02,multiclass,Random Forest,400,1,9,8,400,0
1.02,multiclass,Random Forest,400,1,9,8,450,0
1.02,multiclass,Random Forest,400,1,9,8,500,0
1.02,multiclass,Random Forest,400,1,9,10,100,0
1.02,multiclass,Random Forest,400,1,9,10,200,0
1.02,multiclass,Random Forest,400,1,9,10,250,0
1.02,multiclass,Random Forest,400,1,9,10,400,0
1.02,multiclass,Random Forest,400,1,9,10,450,0
1.02,multiclass,Random Forest,400,1,9,10,500,0
1.02,multiclass,Random Forest,400,1,9,12,100,0
1.02,multiclass,Random Forest,400,1,9,12,200,0
1.02,multiclass,Random Forest,400,1,9,12,250,0
1.02,multiclass,Random Forest,400,1,9,12,450,0
1.02,multiclass,Random Forest,400,1,9,12,500,0
1.02,multiclass,Random Forest,400,1,9,14,100,0
1.02,multiclass,Random Forest,400,1,9,14,200,0
1.02,multiclass,Random Forest,400,1,9,14,250,0
1.02,multiclass,Random Forest,400,1,9,14,450,0
1.02,multiclass,Random Forest,400,1,9,14,500,0
1.02,multiclass,Random Forest,400,1,9,16,100,0
1.02,multiclass,Random Forest,400,1,9,16,200,0
1.02,multiclass,Random Forest,400,1,9,16,250,0
1.02,multiclass,Random Forest,400,1,9,16,450,0
1.02,multiclass,Random Forest,400,1,9,16,500,0
1.02,multiclass,Random Forest,400,1,9,18,100,0
1.02,multiclass,Random Forest,400,1,9,18,200,0
1.02,multiclass,Random Forest,400,1,9,18,250,0
1.02,multiclass,Random Forest,400,1,9,18,450,0
1.02,multiclass,Random Forest,400,1,9,18,500,0
1.02,multiclass,Random Forest,400,1,11,6,50,0
1.02,multiclass,Random Forest,400,1,11,6,100,0
1.02,multiclass,Random Forest,400,1,11,6,150,0
1.02,multiclass,Random Forest,400,1,11,6,200,0
1.02,multiclass,Random Forest,400,1,11,6,250,0
1.02,multiclass,Random Forest,400,1,11,6,300,0
1.02,multiclass,Random Forest,400,1,11,6,350,0
1.02,multiclass,Random Forest,400,1,11,6,400,0
1.02,multiclass,Random Forest,400,1,11,6,450,0
1.02,multiclass,Random Forest,400,1,11,6,500,0
1.02,multiclass,Random Forest,400,1,11,8,50,0
1.02,multiclass,Random Forest,400,1,11,8,100,0
1.02,multiclass,Random Forest,400,1,11,8,150,0
1.02,multiclass,Random Forest,400,1,11,8,200,0
1.02,multiclass,Random Forest,400,1,11,8,250,0
1.02,multiclass,Random Forest,400,1,11,8,300,0
1.02,multiclass,Random Forest,400,1,11,8,350,0
1.02,multiclass,Random Forest,400,1,11,8,400,0
1.02,multiclass,Random Forest,400,1,11,8,450,0
1.02,multiclass,Random Forest,400,1,11,8,500,0
1.02,multiclass,Random Forest,400,1,11,10,50,0
1.02,multiclass,Random Forest,400,1,11,10,100,0
1.02,multiclass,Random Forest,400,1,11,10,150,0
1.02,multiclass,Random Forest,400,1,11,10,200,0
1.02,multiclass,Random Forest,400,1,11,10,250,0
1.02,multiclass,Random Forest,400,1,11,10,300,0
1.02,multiclass,Random Forest,400,1,11,10,350,0
1.02,multiclass,Random Forest,400,1,11,10,400,0
1.02,multiclass,Random Forest,400,1,11,10,450,0
1.02,multiclass,Random Forest,400,1,11,10,500,0
1.02,multiclass,Random Forest,400,1,11,12,50,0
1.02,multiclass,Random Forest,400,1,11,12,100,0
1.02,multiclass,Random Forest,400,1,11,12,150,0
1.02,multiclass,Random Forest,400,1,11,12,200,0
1.02,multiclass,Random Forest,400,1,11,12,250,0
1.02,multiclass,Random Forest,400,1,11,12,300,0
1.02,multiclass,Random Forest,400,1,11,12,350,0
1.02,multiclass,Random Forest,400,1,11,12,400,0
1.02,multiclass,Random Forest,400,1,11,12,450,0
1.02,multiclass,Random Forest,400,1,11,12,500,0
1.02,multiclass,Random Forest,400,1,11,14,50,0
1.02,multiclass,Random Forest,400,1,11,14,100,0
1.02,multiclass,Random Forest,400,1,11,14,150,0
1.02,multiclass,Random Forest,400,1,11,14,200,0
1.02,multiclass,Random Forest,400,1,11,14,250,0
1.02,multiclass,Random Forest,400,1,11,14,300,0
1.02,multiclass,Random Forest,400,1,11,14,350,0
1.02,multiclass,Random Forest,400,1,11,14,400,0
1.02,multiclass,Random Forest,400,1,11,14,450,0
1.02,multiclass,Random Forest,400,1,11,14,500,0
1.02,multiclass,Random Forest,400,1,11,16,50,0
1.02,multiclass,Random Forest,400,1,11,16,100,0
1.02,multiclass,Random Forest,400,1,11,16,150,0
1.02,multiclass,Random Forest,400,1,11,16,200,0
1.02,multiclass,Random Forest,400,1,11,16,250,0
1.02,multiclass,Random Forest,400,1,11,16,300,0
1.02,multiclass,Random Forest,400,1,11,16,350,0
1.02,multiclass,Random Forest,400,1,11,16,400,0
1.02,multiclass,Random Forest,400,1,11,16,450,0
1.02,multiclass,Random Forest,400,1,11,16,500,0
1.02,multiclass,Random Forest,400,1,11,18,50,0
1.02,multiclass,Random Forest,400,1,11,18,100,0
1.02,multiclass,Random Forest,400,1,11,18,150,0
1.02,multiclass,Random Forest,400,1,11,18,200,0
1.02,multiclass,Random Forest,400,1,11,18,250,0
1.02,multiclass,Random Forest,400,1,11,18,300,0
1.02,multiclass,Random Forest,400,1,11,18,350,0
1.02,multiclass,Random Forest,400,1,11,18,400,0
1.02,multiclass,Random Forest,400,1,11,18,450,0
1.02,multiclass,Random Forest,400,1,11,18,500,0
1.02,multiclass,Random Forest,400,1,13,6,100,0
1.02,multiclass,Random Forest,400,1,13,6,200,0
1.02,multiclass,Random Forest,400,1,13,6,250,0
1.02,multiclass,Random Forest,400,1,13,6,450,0
1.02,multiclass,Random Forest,400,1,13,6,500,0
1.02,multiclass,Random Forest,400,1,13,10,350,0
1.02,multiclass,Random Forest,400,1,13,10,450,0
1.02,multiclass,Random Forest,400,1,13,10,500,0
1.02,multiclass,Random Forest,400,1,13,12,250,0
1.02,multiclass,Random Forest,400,1,13,12,350,0
1.02,multiclass,Random Forest,400,1,13,12,450,0
1.02,multiclass,Random Forest,400,1,13,12,500,0
1.02,multiclass,Random Forest,400,1,13,14,250,0
1.02,multiclass,Random Forest,400,1,13,14,350,0
1.02,multiclass,Random Forest,400,1,13,14,450,0
1.02,multiclass,Random Forest,400,1,13,14,500,0
1.02,multiclass,Random Forest,400,1,13,16,250,0
1.02,multiclass,Random Forest,400,1,13,16,350,0
1.02,multiclass,Random Forest,400,1,13,16,450,0
1.02,multiclass,Random Forest,400,1,13,16,500,0
1.02,multiclass,Random Forest,400,1,13,18,250,0
1.02,multiclass,Random Forest,400,1,13,18,350,0
1.02,multiclass,Random Forest,400,1,13,18,450,0
1.02,multiclass,Random Forest,400,1,13,18,500,0
1.02,multiclass,Random Forest,400,1,15,6,50,0
1.02,multiclass,Random Forest,400,1,15,6,100,0
1.02,multiclass,Random Forest,400,1,15,6,200,0
1.02,multiclass,Random Forest,400,1,15,6,250,0
1.02,multiclass,Random Forest,400,1,15,6,350,0
1.02,multiclass,Random Forest,400,1,15,6,400,0
1.02,multiclass,Random Forest,400,1,15,6,450,0
1.02,multiclass,Random Forest,400,1,15,6,500,0
1.02,multiclass,Random Forest,400,1,15,8,50,0
1.02,multiclass,Random Forest,400,1,15,8,100,0
1.02,multiclass,Random Forest,400,1,15,8,200,0
1.02,multiclass,Random Forest,400,1,15,8,250,0
1.02,multiclass,Random Forest,400,1,15,8,300,0
1.02,multiclass,Random Forest,400,1,15,8,350,0
1.02,multiclass,Random Forest,400,1,15,8,400,0
1.02,multiclass,Random Forest,400,1,15,8,450,0
1.02,multiclass,Random Forest,400,1,15,8,500,0
1.02,multiclass,Random Forest,400,1,15,10,100,0
1.02,multiclass,Random Forest,400,1,15,10,200,0
1.02,multiclass,Random Forest,400,1,15,10,250,0
1.02,multiclass,Random Forest,400,1,15,10,350,0
1.02,multiclass,Random Forest,400,1,15,10,400,0
1.02,multiclass,Random Forest,400,1,15,10,450,0
1.02,multiclass,Random Forest,400,1,15,10,500,0
1.02,multiclass,Random Forest,400,1,15,12,100,0
1.02,multiclass,Random Forest,400,1,15,12,200,0
1.02,multiclass,Random Forest,400,1,15,12,250,0
1.02,multiclass,Random Forest,400,1,15,12,350,0
1.02,multiclass,Random Forest,400,1,15,12,400,0
1.02,multiclass,Random Forest,400,1,15,12,450,0
1.02,multiclass,Random Forest,400,1,15,12,500,0
1.02,multiclass,Random Forest,400,1,15,14,100,0
1.02,multiclass,Random Forest,400,1,15,14,200,0
1.02,multiclass,Random Forest,400,1,15,14,250,0
1.02,multiclass,Random Forest,400,1,15,14,350,0
1.02,multiclass,Random Forest,400,1,15,14,400,0
1.02,multiclass,Random Forest,400,1,15,14,450,0
1.02,multiclass,Random Forest,400,1,15,14,500,0
1.02,multiclass,Random Forest,400,1,15,16,100,0
1.02,multiclass,Random Forest,400,1,15,16,200,0
1.02,multiclass,Random Forest,400,1,15,16,250,0
1.02,multiclass,Random Forest,400,1,15,16,350,0
1.02,multiclass,Random Forest,400,1,15,16,400,0
1.02,multiclass,Random Forest,400,1,15,16,450,0
1.02,multiclass,Random Forest,400,1,15,16,500,0
1.02,multiclass,Random Forest,400,1,15,18,100,0
1.02,multiclass,Random Forest,400,1,15,18,200,0
1.02,multiclass,Random Forest,400,1,15,18,250,0
1.02,multiclass,Random Forest,400,1,15,18,350,0
1.02,multiclass,Random Forest,400,1,15,18,400,0
1.02,multiclass,Random Forest,400,1,15,18,450,0
1.02,multiclass,Random Forest,400,1,15,18,500,0
1.02,multiclass,Random Forest,400,1,17,6,50,0
1.02,multiclass,Random Forest,400,1,17,6,100,0
1.02,multiclass,Random Forest,400,1,17,6,150,0
1.02,multiclass,Random Forest,400,1,17,6,200,0
1.02,multiclass,Random Forest,400,1,17,12,200,0
1.02,multiclass,Random Forest,400,1,17,12,500,0
1.02,multiclass,Random Forest,400,1,17,14,200,0
1.02,multiclass,Random Forest,400,1,17,14,500,0
1.02,multiclass,Random Forest,400,1,17,16,200,0
1.02,multiclass,Random Forest,400,1,17,16,500,0
1.02,multiclass,Random Forest,400,1,17,18,200,0
1.02,multiclass,Random Forest,400,1,17,18,500,0
1.02,multiclass,Random Forest,400,1,19,6,50,0
1.02,multiclass,Random Forest,400,1,19,6,100,0
1.02,multiclass,Random Forest,400,1,19,6,150,0
1.02,multiclass,Random Forest,400,1,19,6,200,0
1.02,multiclass,Random Forest,400,1,19,6,250,0
1.02,multiclass,Random Forest,400,1,19,6,450,0
1.02,multiclass,Random Forest,400,1,19,6,500,0
1.02,multiclass,Random Forest,400,1,19,8,50,0
1.02,multiclass,Random Forest,400,1,19,8,200,0
1.02,multiclass,Random Forest,400,1,19,8,450,0
1.02,multiclass,Random Forest,400,1,19,8,500,0
1.02,multiclass,Random Forest,400,1,19,10,50,0
1.02,multiclass,Random Forest,400,1,19,10,200,0
1.02,multiclass,Random Forest,400,1,19,10,500,0
1.02,multiclass,Random Forest,400,1,19,12,50,0
1.02,multiclass,Random Forest,400,1,19,12,200,0
1.02,multiclass,Random Forest,400,1,19,12,500,0
1.02,multiclass,Random Forest,400,1,19,14,50,0
1.02,multiclass,Random Forest,400,1,19,14,200,0
1.02,multiclass,Random Forest,400,1,19,14,500,0
1.02,multiclass,Random Forest,400,1,19,16,50,0
1.02,multiclass,Random Forest,400,1,19,16,200,0
1.02,multiclass,Random Forest,400,1,19,16,500,0
1.02,multiclass,Random Forest,400,1,19,18,50,0
1.02,multiclass,Random Forest,400,1,19,18,200,0
1.02,multiclass,Random Forest,400,1,19,18,500,0
1.03,multiclass,Random Forest,100,200,2,50,800,0.878489021
1.03,multiclass,Random Forest,100,200,2,40,800,0.877930778
1.03,multiclass,Random Forest,100,200,2,50,400,0.876814291
1.03,multiclass,Random Forest,100,200,1,40,800,0.87662821
1.03,multiclass,Random Forest,100,200,1,50,800,0.87662821
1.03,multiclass,Random Forest,100,200,2,50,200,0.875697804
1.03,multiclass,Random Forest,100,200,1,30,800,0.875511723
1.03,multiclass,Random Forest,100,200,1,30,400,0.875325642
1.03,multiclass,Random Forest,100,200,1,40,400,0.875325642
1.03,multiclass,Random Forest,100,200,1,50,400,0.875325642
1.03,multiclass,Random Forest,100,200,1,20,800,0.873464831
1.03,multiclass,Random Forest,100,200,2,40,400,0.87327875
1.03,multiclass,Random Forest,100,200,2,30,800,0.872534425
1.03,multiclass,Random Forest,100,200,1,20,400,0.872348344
1.03,multiclass,Random Forest,100,200,1,30,200,0.872162263
1.03,multiclass,Random Forest,100,200,1,40,200,0.872162263
1.03,multiclass,Random Forest,100,200,1,50,200,0.872162263
1.03,multiclass,Random Forest,100,200,2,20,200,0.8717901
1.03,multiclass,Random Forest,100,200,2,20,400,0.8717901
1.03,multiclass,Random Forest,100,200,2,30,400,0.871604019
1.03,multiclass,Random Forest,100,200,1,20,200,0.871045776
1.03,multiclass,Random Forest,100,200,1,20,100,0.870487533
1.03,multiclass,Random Forest,100,200,1,30,100,0.870487533
1.03,multiclass,Random Forest,100,200,1,40,100,0.870487533
1.03,multiclass,Random Forest,100,200,1,50,100,0.870487533
1.03,multiclass,Random Forest,100,200,2,20,800,0.87011537
1.03,multiclass,Random Forest,100,200,2,30,100,0.869371046
1.03,multiclass,Random Forest,100,200,2,30,200,0.869184965
1.03,multiclass,Random Forest,100,200,2,20,100,0.868626721
1.03,multiclass,Random Forest,100,200,2,50,100,0.868626721
1.03,multiclass,Random Forest,100,200,2,40,200,0.866579829
1.03,multiclass,Random Forest,100,200,2,30,50,0.862486044
1.03,multiclass,Random Forest,100,200,2,50,50,0.862299963
1.03,multiclass,Random Forest,100,200,2,40,50,0.861555638
1.03,multiclass,Random Forest,100,200,2,40,100,0.861555638
1.03,multiclass,Random Forest,100,200,1,20,50,0.861183476
1.03,multiclass,Random Forest,100,200,1,30,50,0.860811314
1.03,multiclass,Random Forest,100,200,1,40,50,0.860811314
1.03,multiclass,Random Forest,100,200,1,50,50,0.860811314
1.03,multiclass,Random Forest,100,200,2,20,50,0.856159285
1.03,multiclass,Random Forest,100,200,4,50,400,0.782285076
1.03,multiclass,Random Forest,100,200,4,50,800,0.77967994
1.03,multiclass,Random Forest,100,200,4,50,200,0.777260886
1.03,multiclass,Random Forest,200,200,2,50,800,0.767398586
1.03,multiclass,Random Forest,200,200,2,40,800,0.766654261
1.03,multiclass,Random Forest,100,200,4,50,100,0.764421288
1.03,multiclass,Random Forest,200,200,2,30,800,0.763304801
1.03,multiclass,Random Forest,200,200,2,30,200,0.762932639
1.03,multiclass,Random Forest,200,200,1,30,800,0.761071827
1.03,multiclass,Random Forest,200,200,1,40,800,0.761071827
1.03,multiclass,Random Forest,200,200,1,50,800,0.761071827
1.03,multiclass,Random Forest,200,200,2,20,400,0.760327503
1.03,multiclass,Random Forest,200,200,2,40,400,0.759583178
1.03,multiclass,Random Forest,200,200,2,50,400,0.758838854
1.03,multiclass,Random Forest,200,200,2,30,400,0.757350205
1.03,multiclass,Random Forest,100,200,4,50,50,0.756791961
1.03,multiclass,Random Forest,200,200,1,20,800,0.756233718
1.03,multiclass,Random Forest,200,200,2,20,200,0.755861556
1.03,multiclass,Random Forest,200,200,2,20,800,0.755861556
1.03,multiclass,Random Forest,200,200,2,30,100,0.755861556
1.03,multiclass,Random Forest,200,200,2,40,200,0.755861556
1.03,multiclass,Random Forest,200,200,1,30,400,0.753628582
1.03,multiclass,Random Forest,200,200,1,40,400,0.753628582
1.03,multiclass,Random Forest,200,200,1,50,400,0.753628582
1.03,multiclass,Random Forest,200,200,1,20,200,0.75325642
1.03,multiclass,Random Forest,200,200,2,50,200,0.752139933
1.03,multiclass,Random Forest,200,200,1,20,400,0.751767771
1.03,multiclass,Random Forest,200,200,2,40,100,0.750279122
1.03,multiclass,Random Forest,200,200,2,20,100,0.748046148
1.03,multiclass,Random Forest,200,200,1,30,200,0.746929661
1.03,multiclass,Random Forest,200,200,1,40,200,0.746929661
1.03,multiclass,Random Forest,200,200,1,50,200,0.746929661
1.03,multiclass,Random Forest,200,200,1,30,100,0.745813175
1.03,multiclass,Random Forest,200,200,1,40,100,0.745813175
1.03,multiclass,Random Forest,200,200,1,50,100,0.745813175
1.03,multiclass,Random Forest,100,100,1,20,800,0.745441012
1.03,multiclass,Random Forest,100,100,1,30,800,0.743952363
1.03,multiclass,Random Forest,100,100,1,40,800,0.743952363
1.03,multiclass,Random Forest,100,100,1,50,800,0.743952363
1.03,multiclass,Random Forest,100,100,1,20,400,0.742091552
1.03,multiclass,Random Forest,100,100,2,30,800,0.742091552
1.03,multiclass,Random Forest,200,200,2,50,100,0.742091552
1.03,multiclass,Random Forest,100,200,4,40,400,0.741533309
1.03,multiclass,Random Forest,100,200,4,40,800,0.740602903
1.03,multiclass,Random Forest,100,100,2,50,400,0.739114254
1.03,multiclass,Random Forest,200,200,2,40,50,0.738742092
1.03,multiclass,Random Forest,100,100,2,40,800,0.737253443
1.03,multiclass,Random Forest,100,200,4,40,200,0.735020469
1.03,multiclass,Random Forest,200,200,1,20,50,0.735020469
1.03,multiclass,Random Forest,200,200,1,20,100,0.735020469
1.03,multiclass,Random Forest,100,100,1,20,200,0.733903982
1.03,multiclass,Random Forest,100,100,2,50,800,0.733903982
1.03,multiclass,Random Forest,100,100,1,30,400,0.73353182
1.03,multiclass,Random Forest,100,100,1,40,400,0.73353182
1.03,multiclass,Random Forest,100,100,1,50,400,0.73353182
1.03,multiclass,Random Forest,100,100,1,30,200,0.733159658
1.03,multiclass,Random Forest,100,100,1,40,200,0.733159658
1.03,multiclass,Random Forest,100,100,1,50,200,0.733159658
1.03,multiclass,Random Forest,100,100,2,30,400,0.733159658
1.03,multiclass,Random Forest,200,200,1,30,50,0.731671009
1.03,multiclass,Random Forest,200,200,1,40,50,0.731671009
1.03,multiclass,Random Forest,200,200,1,50,50,0.731671009
1.03,multiclass,Random Forest,200,200,2,30,50,0.731298846
1.03,multiclass,Random Forest,200,200,2,50,50,0.731298846
1.03,multiclass,Random Forest,100,100,2,40,400,0.730926684
1.03,multiclass,Random Forest,200,200,2,20,50,0.729065873
1.03,multiclass,Random Forest,100,100,2,50,100,0.728321548
1.03,multiclass,Random Forest,100,200,4,40,100,0.72701898
1.03,multiclass,Random Forest,100,100,2,50,200,0.725716412
1.03,multiclass,Random Forest,100,100,2,40,200,0.724599926
1.03,multiclass,Random Forest,100,100,2,20,800,0.72199479
1.03,multiclass,Random Forest,100,100,2,20,400,0.721250465
1.03,multiclass,Random Forest,100,200,4,40,50,0.719389654
1.03,multiclass,Random Forest,100,100,2,20,200,0.719017492
1.03,multiclass,Random Forest,100,100,2,30,200,0.718273167
1.03,multiclass,Random Forest,100,100,2,30,100,0.717901005
1.03,multiclass,Random Forest,100,100,1,20,100,0.714551544
1.03,multiclass,Random Forest,100,100,1,30,100,0.714551544
1.03,multiclass,Random Forest,100,100,1,40,100,0.714551544
1.03,multiclass,Random Forest,100,100,1,50,100,0.714551544
1.03,multiclass,Random Forest,100,100,2,40,100,0.710829922
1.03,multiclass,Random Forest,100,100,2,20,100,0.71045776
1.03,multiclass,Random Forest,200,200,4,50,400,0.710085597
1.03,multiclass,Random Forest,100,100,2,30,50,0.708224786
1.03,multiclass,Random Forest,200,200,4,50,800,0.707852624
1.03,multiclass,Random Forest,100,100,2,50,50,0.707480461
1.03,multiclass,Random Forest,200,200,4,50,200,0.707108299
1.03,multiclass,Random Forest,400,200,2,30,400,0.70610119
1.03,multiclass,Random Forest,100,100,2,40,50,0.703014514
1.03,multiclass,Random Forest,100,100,1,30,50,0.702642352
1.03,multiclass,Random Forest,100,100,1,40,50,0.702642352
1.03,multiclass,Random Forest,100,100,1,50,50,0.702642352
1.03,multiclass,Random Forest,400,200,2,30,800,0.697172619
1.03,multiclass,Random Forest,200,200,4,50,100,0.695943431
1.03,multiclass,Random Forest,400,200,2,40,800,0.694940476
1.03,multiclass,Random Forest,100,100,2,20,50,0.694454782
1.03,multiclass,Random Forest,400,200,2,50,400,0.694196429
1.03,multiclass,Random Forest,100,100,1,20,50,0.69408262
1.03,multiclass,Random Forest,200,200,4,50,50,0.692966133
1.03,multiclass,Random Forest,400,200,2,50,800,0.691964286
1.03,multiclass,Random Forest,400,200,2,40,400,0.686011905
1.03,multiclass,Random Forest,200,200,4,40,400,0.685522888
1.03,multiclass,Random Forest,200,200,4,40,800,0.685522888
1.03,multiclass,Random Forest,400,200,2,20,800,0.685267857
1.03,multiclass,Random Forest,200,200,4,40,100,0.684406401
1.03,multiclass,Random Forest,200,200,4,40,200,0.683662077
1.03,multiclass,Random Forest,100,200,4,30,200,0.678079643
1.03,multiclass,Random Forest,400,200,1,20,800,0.677827381
1.03,multiclass,Random Forest,400,200,2,20,400,0.675595238
1.03,multiclass,Random Forest,100,200,4,30,800,0.673613696
1.03,multiclass,Random Forest,100,200,4,30,400,0.672497209
1.03,multiclass,Random Forest,400,200,1,20,400,0.669642857
1.03,multiclass,Random Forest,400,200,1,30,800,0.66889881
1.03,multiclass,Random Forest,400,200,1,40,800,0.66889881
1.03,multiclass,Random Forest,400,200,1,50,800,0.66889881
1.03,multiclass,Random Forest,400,200,2,30,200,0.66889881
1.03,multiclass,Random Forest,400,200,2,40,200,0.665922619
1.03,multiclass,Random Forest,100,200,4,30,100,0.664681801
1.03,multiclass,Random Forest,400,200,2,20,200,0.664434524
1.03,multiclass,Random Forest,200,200,4,40,50,0.660960179
