experiment,classifier,training_shape,sample_length,coverage,k,C,score,score_type
7.01,Linear SVC,"(15341, 123645)",200,100,6,0.1,0.5903136165144899,species_recall
7.01,Linear SVC,"(15341, 123645)",200,100,6,1,0.5867407701468836,species_recall
7.01,Linear SVC,"(15341, 123645)",200,100,6,10,0.5855498213576816,species_recall
7.01,Linear SVC,"(15341, 123645)",200,100,6,100,0.5844912002117242,species_recall
7.01,Linear SVC,"(15341, 329768)",200,100,8,0.01,0.5376472145031097,species_recall
7.01,Linear SVC,"(15341, 329768)",200,100,8,0.1,0.5503506682545984,species_recall
7.01,Linear SVC,"(15341, 329768)",200,100,8,1,0.5503506682545984,species_recall
7.01,Linear SVC,"(15341, 329768)",200,100,8,10,0.5502183406113537,species_recall
7.01,Linear SVC,"(15341, 329768)",200,100,8,100,0.5504829958978431,species_recall
7.01,Linear SVC,"(15341, 328857)",200,100,10,0.01,0.5068148736271006,species_recall
7.01,Linear SVC,"(15341, 328857)",200,100,10,0.1,0.5273256583300251,species_recall
7.01,Linear SVC,"(15341, 328857)",200,100,10,1,0.5277226412597592,species_recall
7.01,Linear SVC,"(15341, 328857)",200,100,10,10,0.5278549689030039,species_recall
7.01,Linear SVC,"(15341, 328857)",200,100,10,100,0.5275903136165145,species_recall
7.01,Linear SVC,"(15341, 269847)",200,100,12,0.01,0.504697631335186,species_recall
7.01,Linear SVC,"(15341, 269847)",200,100,12,0.1,0.5177980680164086,species_recall
7.01,Linear SVC,"(15341, 269847)",200,100,12,1,0.5195183273785894,species_recall
7.01,Linear SVC,"(15341, 269847)",200,100,12,10,0.5263993648273124,species_recall
7.01,Linear SVC,"(15341, 269847)",200,100,12,100,0.5261347095408231,species_recall
7.01,Linear SVC,"(30676, 800)",200,200,1,0.01,0.42667107875579086,species_recall
7.01,Linear SVC,"(30676, 800)",200,200,1,0.1,0.42627399073461286,species_recall
7.01,Linear SVC,"(30676, 800)",200,200,1,1,0.42243547319655855,species_recall
7.01,Linear SVC,"(30676, 800)",200,200,1,10,0.2829252150893448,species_recall
7.01,Linear SVC,"(30676, 800)",200,200,1,100,0.24407677035076109,species_recall
7.01,Linear SVC,"(30676, 1600)",200,200,2,0.01,0.4886168100595632,species_recall
7.01,Linear SVC,"(30676, 1600)",200,200,2,0.1,0.4896757114493713,species_recall
7.01,Linear SVC,"(30676, 1600)",200,200,2,1,0.48802117802779615,species_recall
7.01,Linear SVC,"(30676, 1600)",200,200,2,10,0.42786234281932495,species_recall
7.01,Linear SVC,"(30676, 1600)",200,200,2,100,0.3827266710787558,species_recall
7.01,Linear SVC,"(30676, 12800)",200,200,4,0.01,0.6917935142289874,species_recall
7.01,Linear SVC,"(30676, 12800)",200,200,4,0.1,0.700529450694904,species_recall
7.01,Linear SVC,"(30676, 12800)",200,200,4,1,0.6891462607544673,species_recall
