experiment,classifier,training_shape,sample_length,coverage,k,C,score,score_type 
6.01,Linear SVC,"(2727, 800)",200,100,1,0.1,0.5409226190476191,species_recall
6.01,Linear SVC,"(2727, 800)",200,100,1,1,0.5379464285714286,species_recall
6.01,Linear SVC,"(2727, 800)",200,100,1,10,0.5200892857142857,species_recall
6.01,Linear SVC,"(2727, 800)",200,100,1,100,0.5334821428571429,species_recall
6.01,Linear SVC,"(2727, 1600)",200,100,2,0.01,0.6331845238095238,species_recall
6.01,Linear SVC,"(2727, 1600)",200,100,2,0.1,0.6153273809523809,species_recall
6.01,Linear SVC,"(2727, 1600)",200,100,2,1,0.6041666666666666,species_recall
6.01,Linear SVC,"(2727, 1600)",200,100,2,10,0.6034226190476191,species_recall
6.01,Linear SVC,"(2727, 1600)",200,100,2,100,0.6041666666666666,species_recall
6.01,Linear SVC,"(2727, 12767)",200,100,4,0.01,0.6800595238095238,species_recall
6.01,Linear SVC,"(2727, 12767)",200,100,4,0.1,0.6703869047619048,species_recall
6.01,Linear SVC,"(2727, 12767)",200,100,4,1,0.6681547619047619,species_recall
6.01,Linear SVC,"(2727, 12767)",200,100,4,10,0.6674107142857143,species_recall
6.01,Linear SVC,"(2727, 12767)",200,100,4,100,0.6674107142857143,species_recall
6.01,Linear SVC,"(2727, 61276)",200,100,6,0.01,0.5811011904761905,species_recall
6.01,Linear SVC,"(2727, 61276)",200,100,6,0.1,0.5989583333333334,species_recall
6.01,Linear SVC,"(2727, 61276)",200,100,6,1,0.5989583333333334,species_recall
6.01,Linear SVC,"(2727, 61276)",200,100,6,10,0.5989583333333334,species_recall
6.01,Linear SVC,"(2727, 61276)",200,100,6,100,0.5989583333333334,species_recall
6.01,Linear SVC,"(2727, 72643)",200,100,8,0.01,0.5133928571428571,species_recall
6.01,Linear SVC,"(2727, 72643)",200,100,8,0.1,0.5349702380952381,species_recall
6.01,Linear SVC,"(2727, 72643)",200,100,8,1,0.5394345238095238,species_recall
6.01,Linear SVC,"(2727, 72643)",200,100,8,10,0.5394345238095238,species_recall
6.01,Linear SVC,"(2727, 72643)",200,100,8,100,0.5394345238095238,species_recall
6.01,Linear SVC,"(2727, 61612)",200,100,10,0.01,0.4880952380952381,species_recall
6.01,Linear SVC,"(2727, 61612)",200,100,10,0.1,0.48586309523809523,species_recall
6.01,Linear SVC,"(2727, 61612)",200,100,10,1,0.48586309523809523,species_recall
6.01,Linear SVC,"(2727, 61612)",200,100,10,10,0.48586309523809523,species_recall
6.01,Linear SVC,"(2727, 61612)",200,100,10,100,0.48586309523809523,species_recall
6.01,Linear SVC,"(2727, 49618)",200,100,12,0.01,0.48139880952380953,species_recall
6.01,Linear SVC,"(2727, 49618)",200,100,12,0.1,0.48139880952380953,species_recall
6.01,Linear SVC,"(2727, 49618)",200,100,12,1,0.48214285714285715,species_recall
6.01,Linear SVC,"(2727, 49618)",200,100,12,10,0.48214285714285715,species_recall
6.01,Linear SVC,"(2727, 49618)",200,100,12,100,0.48214285714285715,species_recall
6.01,Linear SVC,"(5454, 800)",200,200,1,0.01,0.5686639374767398,species_recall
6.01,Linear SVC,"(5454, 800)",200,200,1,0.1,0.576107182731671,species_recall
6.01,Linear SVC,"(5454, 800)",200,200,1,1,0.5783401563081504,species_recall
6.01,Linear SVC,"(5454, 800)",200,200,1,10,0.5318198734648306,species_recall
6.01,Linear SVC,"(5454, 800)",200,200,1,100,0.5288425753628582,species_recall
6.01,Linear SVC,"(5454, 1600)",200,200,2,0.01,0.7015258652772609,species_recall
6.01,Linear SVC,"(5454, 1600)",200,200,2,0.1,0.7298101972459993,species_recall
6.01,Linear SVC,"(5454, 1600)",200,200,2,1,0.7219947897283215,species_recall
6.01,Linear SVC,"(5454, 1600)",200,200,2,10,0.7171566803126163,species_recall
6.01,Linear SVC,"(5454, 1600)",200,200,2,100,0.7059918124302196,species_recall
6.01,Linear SVC,"(5454, 12793)",200,200,4,0.01,0.812430219575735,species_recall
6.01,Linear SVC,"(5454, 12793)",200,200,4,0.1,0.8075921101600297,species_recall
6.01,Linear SVC,"(5454, 12793)",200,200,4,1,0.8034983252698177,species_recall
6.01,Linear SVC,"(5454, 12793)",200,200,4,10,0.8031261630070711,species_recall
6.01,Linear SVC,"(5454, 12793)",200,200,4,100,0.8031261630070711,species_recall
6.01,Linear SVC,"(5454, 78377)",200,200,6,0.01,0.7569780424264979,species_recall
6.01,Linear SVC,"(5454, 78377)",200,200,6,0.1,0.760327502791217,species_recall
6.01,Linear SVC,"(5454, 78377)",200,200,6,1,0.7618161518422032,species_recall
6.01,Linear SVC,"(5454, 78377)",200,200,6,10,0.7614439895794567,species_recall
6.01,Linear SVC,"(5454, 78377)",200,200,6,100,0.7614439895794567,species_recall
6.01,Linear SVC,"(5454, 109042)",200,200,8,0.01,0.6818012653516934,species_recall
6.01,Linear SVC,"(5454, 109042)",200,200,8,0.1,0.6933382954968367,species_recall
6.01,Linear SVC,"(5454, 109042)",200,200,8,1,0.6925939709713435,species_recall
6.01,Linear SVC,"(5454, 109042)",200,200,8,10,0.6937104577595832,species_recall
6.01,Linear SVC,"(5454, 109042)",200,200,8,100,0.6937104577595832,species_recall
6.01,Linear SVC,"(5454, 95251)",200,200,10,0.01,0.6505396352809825,species_recall
6.01,Linear SVC,"(5454, 95251)",200,200,10,0.1,0.6538890956457015,species_recall
6.01,Linear SVC,"(5454, 95251)",200,200,10,1,0.6542612579084481,species_recall
6.01,Linear SVC,"(5454, 95251)",200,200,10,10,0.6550055824339412,species_recall
6.01,Linear SVC,"(5454, 95251)",200,200,10,100,0.6550055824339412,species_recall
6.01,Linear SVC,"(5454, 76955)",200,200,12,0.01,0.6613323409006326,species_recall
6.01,Linear SVC,"(5454, 76955)",200,200,12,0.1,0.6631931522143655,species_recall
6.01,Linear SVC,"(5454, 76955)",200,200,12,1,0.6631931522143655,species_recall
6.01,Linear SVC,"(5454, 76955)",200,200,12,10,0.6631931522143655,species_recall
6.01,Linear SVC,"(5454, 76955)",200,200,12,100,0.6631931522143655,species_recall
6.01,Linear SVC,"(10908, 800)",200,400,1,0.01,0.5848529959062151,species_recall
6.01,Linear SVC,"(10908, 800)",200,400,1,0.1,0.5922962411611462,species_recall
6.01,Linear SVC,"(10908, 800)",200,400,1,1,0.5943431336062523,species_recall
6.01,Linear SVC,"(10908, 800)",200,400,1,10,0.5578712318570896,species_recall
6.01,Linear SVC,"(10908, 800)",200,400,1,100,0.5513583922590249,species_recall
6.01,Linear SVC,"(10908, 1600)",200,400,2,0.01,0.7519538518794194,species_recall
6.01,Linear SVC,"(10908, 1600)",200,400,2,0.1,0.7981019724599926,species_recall
6.01,Linear SVC,"(10908, 1600)",200,400,2,1,0.8289914402679568,species_recall
6.01,Linear SVC,"(10908, 1600)",200,400,2,10,0.8235950874581317,species_recall
6.01,Linear SVC,"(10908, 1600)",200,400,2,100,0.7936360253070339,species_recall
6.01,Linear SVC,"(10908, 12798)",200,400,4,0.01,0.92054335690361,species_recall
6.01,Linear SVC,"(10908, 12798)",200,400,4,0.1,0.9164495720133978,species_recall
6.01,Linear SVC,"(10908, 12798)",200,400,4,1,0.9181243021957574,species_recall
6.01,Linear SVC,"(10908, 12798)",200,400,4,10,0.917938221064384,species_recall
6.01,Linear SVC,"(10908, 12798)",200,400,4,100,0.917938221064384,species_recall
6.01,Linear SVC,"(10908, 89454)",200,400,6,0.01,0.8913286192780052,species_recall
6.01,Linear SVC,"(10908, 89454)",200,400,6,0.1,0.894491998511351,species_recall
6.01,Linear SVC,"(10908, 89454)",200,400,6,1,0.8922590249348716,species_recall
6.01,Linear SVC,"(10908, 89454)",200,400,6,10,0.8917007815407517,species_recall
6.01,Linear SVC,"(10908, 89454)",200,400,6,100,0.8917007815407517,species_recall
6.01,Linear SVC,"(10908, 140261)",200,400,8,0.01,0.8546706363974693,species_recall
6.01,Linear SVC,"(10908, 140261)",200,400,8,0.1,0.8580200967621883,species_recall
6.01,Linear SVC,"(10908, 140261)",200,400,8,1,0.8595087458131745,species_recall
6.01,Linear SVC,"(10908, 140261)",200,400,8,10,0.8604391514700409,species_recall
6.01,Linear SVC,"(10908, 140261)",200,400,8,100,0.8604391514700409,species_recall
6.01,Linear SVC,"(10908, 125424)",200,400,10,0.01,0.8515072571641236,species_recall
6.01,Linear SVC,"(10908, 125424)",200,400,10,0.1,0.8440640119091924,species_recall
6.01,Linear SVC,"(10908, 125424)",200,400,10,1,0.8442500930405656,species_recall
6.01,Linear SVC,"(10908, 125424)",200,400,10,10,0.8442500930405656,species_recall
6.01,Linear SVC,"(10908, 125424)",200,400,10,100,0.8442500930405656,species_recall
6.01,Linear SVC,"(10908, 101643)",200,400,12,0.01,0.8494603647190175,species_recall
6.01,Linear SVC,"(10908, 101643)",200,400,12,0.1,0.8490882024562709,species_recall
6.01,Linear SVC,"(10908, 101643)",200,400,12,1,0.8502046892445106,species_recall
6.01,Linear SVC,"(10908, 101643)",200,400,12,10,0.8502046892445106,species_recall
6.01,Linear SVC,"(10908, 101643)",200,400,12,100,0.8502046892445106,species_recall
6.01,Linear SVC,"(15, 1589)",400,1,1,0.01,0.25,species_recall
6.01,Linear SVC,"(15, 1589)",400,1,1,0.1,0.25,species_recall
6.01,Linear SVC,"(15, 1589)",400,1,1,1,0.25,species_recall
6.01,Linear SVC,"(15, 1589)",400,1,1,10,0.25,species_recall
6.01,Linear SVC,"(15, 1589)",400,1,1,100,0.25,species_recall
6.01,Linear SVC,"(15, 2352)",400,1,2,0.01,0.375,species_recall
6.01,Linear SVC,"(15, 2352)",400,1,2,0.1,0.375,species_recall
6.01,Linear SVC,"(15, 2352)",400,1,2,1,0.375,species_recall
6.01,Linear SVC,"(15, 2352)",400,1,2,10,0.375,species_recall
6.01,Linear SVC,"(15, 2352)",400,1,2,100,0.375,species_recall
6.01,Linear SVC,"(15, 2160)",400,1,4,0.01,0.375,species_recall
6.01,Linear SVC,"(15, 2160)",400,1,4,0.1,0.375,species_recall
6.01,Linear SVC,"(15, 2160)",400,1,4,1,0.375,species_recall
6.01,Linear SVC,"(15, 2160)",400,1,4,10,0.375,species_recall
6.01,Linear SVC,"(15, 2160)",400,1,4,100,0.375,species_recall
6.01,Linear SVC,"(15, 1510)",400,1,6,0.01,0.25,species_recall
6.01,Linear SVC,"(15, 1510)",400,1,6,0.1,0.25,species_recall
6.01,Linear SVC,"(15, 1510)",400,1,6,1,0.25,species_recall
6.01,Linear SVC,"(15, 1510)",400,1,6,10,0.375,species_recall
6.01,Linear SVC,"(15, 1510)",400,1,6,100,0.375,species_recall
6.01,Linear SVC,"(15, 1149)",400,1,8,0.01,0.125,species_recall
6.01,Linear SVC,"(15, 1149)",400,1,8,0.1,0.125,species_recall
6.01,Linear SVC,"(15, 1149)",400,1,8,1,0.125,species_recall
6.01,Linear SVC,"(15, 1149)",400,1,8,10,0.125,species_recall
6.01,Linear SVC,"(15, 1149)",400,1,8,100,0.125,species_recall
6.01,Linear SVC,"(15, 920)",400,1,10,0.01,0.125,species_recall
6.01,Linear SVC,"(15, 920)",400,1,10,0.1,0.125,species_recall
6.01,Linear SVC,"(15, 920)",400,1,10,1,0.125,species_recall
6.01,Linear SVC,"(15, 920)",400,1,10,10,0.125,species_recall
6.01,Linear SVC,"(15, 920)",400,1,10,100,0.125,species_recall
6.01,Linear SVC,"(15, 759)",400,1,12,0.01,0.125,species_recall
6.01,Linear SVC,"(15, 759)",400,1,12,0.1,0.125,species_recall
6.01,Linear SVC,"(15, 759)",400,1,12,1,0.125,species_recall
6.01,Linear SVC,"(15, 759)",400,1,12,10,0.125,species_recall
6.01,Linear SVC,"(15, 759)",400,1,12,100,0.125,species_recall
6.01,Linear SVC,"(137, 1600)",400,10,1,0.01,0.5441176470588235,species_recall
6.01,Linear SVC,"(137, 1600)",400,10,1,0.1,0.5294117647058824,species_recall
6.01,Linear SVC,"(137, 1600)",400,10,1,1,0.5294117647058824,species_recall
6.01,Linear SVC,"(137, 1600)",400,10,1,10,0.5294117647058824,species_recall
6.01,Linear SVC,"(137, 1600)",400,10,1,100,0.5294117647058824,species_recall
6.01,Linear SVC,"(137, 3198)",400,10,2,0.01,0.4411764705882353,species_recall
6.01,Linear SVC,"(137, 3198)",400,10,2,0.1,0.45588235294117646,species_recall
6.01,Linear SVC,"(137, 3198)",400,10,2,1,0.45588235294117646,species_recall
6.01,Linear SVC,"(137, 3198)",400,10,2,10,0.45588235294117646,species_recall
6.01,Linear SVC,"(137, 3198)",400,10,2,100,0.45588235294117646,species_recall
6.01,Linear SVC,"(137, 12654)",400,10,4,0.01,0.47058823529411764,species_recall
6.01,Linear SVC,"(137, 12654)",400,10,4,0.1,0.4852941176470588,species_recall
6.01,Linear SVC,"(137, 12654)",400,10,4,1,0.47058823529411764,species_recall
6.01,Linear SVC,"(137, 12654)",400,10,4,10,0.47058823529411764,species_recall
6.01,Linear SVC,"(137, 12654)",400,10,4,100,0.47058823529411764,species_recall
6.01,Linear SVC,"(137, 12745)",400,10,6,0.01,0.25,species_recall
6.01,Linear SVC,"(137, 12745)",400,10,6,0.1,0.2647058823529412,species_recall
6.01,Linear SVC,"(137, 12745)",400,10,6,1,0.2647058823529412,species_recall
6.01,Linear SVC,"(137, 12745)",400,10,6,10,0.2647058823529412,species_recall
6.01,Linear SVC,"(137, 12745)",400,10,6,100,0.2647058823529412,species_recall
6.01,Linear SVC,"(137, 10102)",400,10,8,0.01,0.22058823529411764,species_recall
6.01,Linear SVC,"(137, 10102)",400,10,8,0.1,0.22058823529411764,species_recall
6.01,Linear SVC,"(137, 10102)",400,10,8,1,0.22058823529411764,species_recall
6.01,Linear SVC,"(137, 10102)",400,10,8,10,0.22058823529411764,species_recall
6.01,Linear SVC,"(137, 10102)",400,10,8,100,0.22058823529411764,species_recall
6.01,Linear SVC,"(137, 8112)",400,10,10,0.01,0.16176470588235295,species_recall
6.01,Linear SVC,"(137, 8112)",400,10,10,0.1,0.16176470588235295,species_recall
6.01,Linear SVC,"(137, 8112)",400,10,10,1,0.16176470588235295,species_recall
6.01,Linear SVC,"(137, 8112)",400,10,10,10,0.16176470588235295,species_recall
6.01,Linear SVC,"(137, 8112)",400,10,10,100,0.16176470588235295,species_recall
6.01,Linear SVC,"(137, 6695)",400,10,12,0.01,0.23529411764705882,species_recall
6.01,Linear SVC,"(137, 6695)",400,10,12,0.1,0.23529411764705882,species_recall
6.01,Linear SVC,"(137, 6695)",400,10,12,1,0.23529411764705882,species_recall
6.01,Linear SVC,"(137, 6695)",400,10,12,10,0.23529411764705882,species_recall
6.01,Linear SVC,"(137, 6695)",400,10,12,100,0.23529411764705882,species_recall
6.01,Linear SVC,"(1364, 1600)",400,100,1,0.01,0.5809806835066865,species_recall
6.01,Linear SVC,"(1364, 1600)",400,100,1,0.1,0.563150074294205,species_recall
6.01,Linear SVC,"(1364, 1600)",400,100,1,1,0.5572065378900446,species_recall
6.01,Linear SVC,"(1364, 1600)",400,100,1,10,0.5557206537890045,species_recall
6.01,Linear SVC,"(1364, 1600)",400,100,1,100,0.5557206537890045,species_recall
6.01,Linear SVC,"(1364, 3200)",400,100,2,0.01,0.6270430906389302,species_recall
6.01,Linear SVC,"(1364, 3200)",400,100,2,0.1,0.6210995542347697,species_recall
6.01,Linear SVC,"(1364, 3200)",400,100,2,1,0.6210995542347697,species_recall
6.01,Linear SVC,"(1364, 3200)",400,100,2,10,0.6210995542347697,species_recall
6.01,Linear SVC,"(1364, 3200)",400,100,2,100,0.6225854383358098,species_recall
6.01,Linear SVC,"(1364, 25118)",400,100,4,0.01,0.6359583952451708,species_recall
6.01,Linear SVC,"(1364, 25118)",400,100,4,0.1,0.6359583952451708,species_recall
6.01,Linear SVC,"(1364, 25118)",400,100,4,1,0.637444279346211,species_recall
6.01,Linear SVC,"(1364, 25118)",400,100,4,10,0.637444279346211,species_recall
6.01,Linear SVC,"(1364, 25118)",400,100,4,100,0.637444279346211,species_recall
6.01,Linear SVC,"(1364, 82742)",400,100,6,0.01,0.5408618127786032,species_recall
6.01,Linear SVC,"(1364, 82742)",400,100,6,0.1,0.5527488855869243,species_recall
6.01,Linear SVC,"(1364, 82742)",400,100,6,1,0.5572065378900446,species_recall
6.01,Linear SVC,"(1364, 82742)",400,100,6,10,0.5557206537890045,species_recall
6.01,Linear SVC,"(1364, 82742)",400,100,6,100,0.5557206537890045,species_recall
6.01,Linear SVC,"(1364, 84369)",400,100,8,0.01,0.37444279346210996,species_recall
6.01,Linear SVC,"(1364, 84369)",400,100,8,0.1,0.4115898959881129,species_recall
6.01,Linear SVC,"(1364, 84369)",400,100,8,1,0.4175334323922734,species_recall
6.01,Linear SVC,"(1364, 84369)",400,100,8,10,0.4175334323922734,species_recall
6.01,Linear SVC,"(1364, 84369)",400,100,8,100,0.4175334323922734,species_recall
6.01,Linear SVC,"(1364, 69865)",400,100,10,0.01,0.3937592867756315,species_recall
6.01,Linear SVC,"(1364, 69865)",400,100,10,0.1,0.4160475482912333,species_recall
6.01,Linear SVC,"(1364, 69865)",400,100,10,1,0.4160475482912333,species_recall
6.01,Linear SVC,"(1364, 69865)",400,100,10,10,0.4160475482912333,species_recall
6.01,Linear SVC,"(1364, 69865)",400,100,10,100,0.4160475482912333,species_recall
6.01,Linear SVC,"(1364, 57872)",400,100,12,0.01,0.3967310549777117,species_recall
6.01,Linear SVC,"(1364, 57872)",400,100,12,0.1,0.3967310549777117,species_recall
6.01,Linear SVC,"(1364, 57872)",400,100,12,1,0.3967310549777117,species_recall
6.01,Linear SVC,"(1364, 57872)",400,100,12,10,0.3967310549777117,species_recall
6.01,Linear SVC,"(1364, 57872)",400,100,12,100,0.3967310549777117,species_recall
6.01,Linear SVC,"(2727, 1600)",400,200,1,0.01,0.6964285714285714,species_recall
6.01,Linear SVC,"(2727, 1600)",400,200,1,0.1,0.6770833333333334,species_recall
6.01,Linear SVC,"(2727, 1600)",400,200,1,1,0.6622023809523809,species_recall
6.01,Linear SVC,"(2727, 1600)",400,200,1,10,0.6614583333333334,species_recall
6.01,Linear SVC,"(2727, 1600)",400,200,1,100,0.6599702380952381,species_recall
6.01,Linear SVC,"(2727, 3200)",400,200,2,0.01,0.7388392857142857,species_recall
6.01,Linear SVC,"(2727, 3200)",400,200,2,0.1,0.7336309523809523,species_recall
6.01,Linear SVC,"(2727, 3200)",400,200,2,1,0.7306547619047619,species_recall
6.01,Linear SVC,"(2727, 3200)",400,200,2,10,0.7306547619047619,species_recall
6.01,Linear SVC,"(2727, 3200)",400,200,2,100,0.7306547619047619,species_recall
6.01,Linear SVC,"(2727, 25520)",400,200,4,0.01,0.7648809523809523,species_recall
6.01,Linear SVC,"(2727, 25520)",400,200,4,0.1,0.7663690476190477,species_recall
6.01,Linear SVC,"(2727, 25520)",400,200,4,1,0.7663690476190477,species_recall
6.01,Linear SVC,"(2727, 25520)",400,200,4,10,0.7663690476190477,species_recall
6.01,Linear SVC,"(2727, 25520)",400,200,4,100,0.7663690476190477,species_recall
6.01,Linear SVC,"(2727, 117423)",400,200,6,0.01,0.6480654761904762,species_recall
6.01,Linear SVC,"(2727, 117423)",400,200,6,0.1,0.6614583333333334,species_recall
6.01,Linear SVC,"(2727, 117423)",400,200,6,1,0.6666666666666666,species_recall
6.01,Linear SVC,"(2727, 117423)",400,200,6,10,0.6666666666666666,species_recall
6.01,Linear SVC,"(2727, 117423)",400,200,6,100,0.6666666666666666,species_recall
6.01,Linear SVC,"(2727, 137565)",400,200,8,0.01,0.5825892857142857,species_recall
6.01,Linear SVC,"(2727, 137565)",400,200,8,0.1,0.5989583333333334,species_recall
6.01,Linear SVC,"(2727, 137565)",400,200,8,1,0.5877976190476191,species_recall
6.01,Linear SVC,"(2727, 137565)",400,200,8,10,0.5885416666666666,species_recall
6.01,Linear SVC,"(2727, 137565)",400,200,8,100,0.5885416666666666,species_recall
6.01,Linear SVC,"(2727, 116738)",400,200,10,0.01,0.5282738095238095,species_recall
6.01,Linear SVC,"(2727, 116738)",400,200,10,0.1,0.5282738095238095,species_recall
6.01,Linear SVC,"(2727, 116738)",400,200,10,1,0.5282738095238095,species_recall
6.01,Linear SVC,"(2727, 116738)",400,200,10,10,0.5290178571428571,species_recall
6.01,Linear SVC,"(2727, 116738)",400,200,10,100,0.5290178571428571,species_recall
6.01,Linear SVC,"(2727, 96920)",400,200,12,0.01,0.5342261904761905,species_recall
6.01,Linear SVC,"(2727, 96920)",400,200,12,0.1,0.5431547619047619,species_recall
6.01,Linear SVC,"(2727, 96920)",400,200,12,1,0.5438988095238095,species_recall
6.01,Linear SVC,"(2727, 96920)",400,200,12,10,0.5438988095238095,species_recall
6.01,Linear SVC,"(2727, 96920)",400,200,12,100,0.5438988095238095,species_recall
6.01,Linear SVC,"(5454, 1600)",400,400,1,0.01,0.744324525493115,species_recall
6.01,Linear SVC,"(5454, 1600)",400,400,1,0.1,0.7458131745441012,species_recall
6.01,Linear SVC,"(5454, 1600)",400,400,1,1,0.7513956084852996,species_recall
6.01,Linear SVC,"(5454, 1600)",400,400,1,10,0.7272050614067733,species_recall
6.01,Linear SVC,"(5454, 1600)",400,400,1,100,0.6929661332340901,species_recall
6.01,Linear SVC,"(5454, 3200)",400,400,2,0.01,0.8239672497208783,species_recall
6.01,Linear SVC,"(5454, 3200)",400,400,2,0.1,0.8180126535169334,species_recall
6.01,Linear SVC,"(5454, 3200)",400,400,2,1,0.8157796799404541,species_recall
6.01,Linear SVC,"(5454, 3200)",400,400,2,10,0.8157796799404541,species_recall
6.01,Linear SVC,"(5454, 3200)",400,400,2,100,0.8157796799404541,species_recall
6.01,Linear SVC,"(5454, 25592)",400,400,4,0.01,0.8902121324897655,species_recall
6.01,Linear SVC,"(5454, 25592)",400,400,4,0.1,0.8924451060662448,species_recall
6.01,Linear SVC,"(5454, 25592)",400,400,4,1,0.8917007815407517,species_recall
6.01,Linear SVC,"(5454, 25592)",400,400,4,10,0.8920729438034983,species_recall
6.01,Linear SVC,"(5454, 25592)",400,400,4,100,0.8920729438034983,species_recall
6.01,Linear SVC,"(5454, 149975)",400,400,6,0.01,0.8265723855601042,species_recall
6.01,Linear SVC,"(5454, 149975)",400,400,6,0.1,0.838481577967994,species_recall
6.01,Linear SVC,"(5454, 149975)",400,400,6,1,0.8399702270189803,species_recall
6.01,Linear SVC,"(5454, 149975)",400,400,6,10,0.8403423892817269,species_recall
6.01,Linear SVC,"(5454, 149975)",400,400,6,100,0.8403423892817269,species_recall
6.01,Linear SVC,"(5454, 203579)",400,400,8,0.01,0.7379977670264235,species_recall
6.01,Linear SVC,"(5454, 203579)",400,400,8,0.1,0.7491626349088203,species_recall
6.01,Linear SVC,"(5454, 203579)",400,400,8,1,0.7476739858578341,species_recall
6.01,Linear SVC,"(5454, 203579)",400,400,8,10,0.7487904726460737,species_recall
6.01,Linear SVC,"(5454, 203579)",400,400,8,100,0.7487904726460737,species_recall
6.01,Linear SVC,"(5454, 177251)",400,400,10,0.01,0.698920729438035,species_recall
6.01,Linear SVC,"(5454, 177251)",400,400,10,0.1,0.6903609973948641,species_recall
6.01,Linear SVC,"(5454, 177251)",400,400,10,1,0.6903609973948641,species_recall
6.01,Linear SVC,"(5454, 177251)",400,400,10,10,0.6903609973948641,species_recall
6.01,Linear SVC,"(5454, 177251)",400,400,10,100,0.6914774841831038,species_recall
6.01,Linear SVC,"(5454, 147676)",400,400,12,0.01,0.6925939709713435,species_recall
6.01,Linear SVC,"(5454, 147676)",400,400,12,0.1,0.6925939709713435,species_recall
6.01,Linear SVC,"(5454, 147676)",400,400,12,1,0.7030145143282471,species_recall
6.01,Linear SVC,"(5454, 147676)",400,400,12,10,0.7030145143282471,species_recall
6.01,Linear SVC,"(5454, 147676)",400,400,12,100,0.7030145143282471,species_recall
6.01,Linear SVC,"(56, 400)",100,1,1,0.01,0.1724137931034483,species_recall
6.01,Linear SVC,"(56, 400)",100,1,1,0.1,0.1724137931034483,species_recall
6.01,Linear SVC,"(56, 400)",100,1,1,1,0.13793103448275862,species_recall
6.01,Linear SVC,"(56, 400)",100,1,1,10,0.13793103448275862,species_recall
6.01,Linear SVC,"(56, 400)",100,1,1,100,0.13793103448275862,species_recall
6.01,Linear SVC,"(56, 794)",100,1,2,0.01,0.3793103448275862,species_recall
6.01,Linear SVC,"(56, 794)",100,1,2,0.1,0.4482758620689655,species_recall
6.01,Linear SVC,"(56, 794)",100,1,2,1,0.4482758620689655,species_recall
6.01,Linear SVC,"(56, 794)",100,1,2,10,0.4482758620689655,species_recall
6.01,Linear SVC,"(56, 794)",100,1,2,100,0.4482758620689655,species_recall
6.01,Linear SVC,"(56, 1704)",100,1,4,0.01,0.1724137931034483,species_recall
6.01,Linear SVC,"(56, 1704)",100,1,4,0.1,0.13793103448275862,species_recall
6.01,Linear SVC,"(56, 1704)",100,1,4,1,0.13793103448275862,species_recall
6.01,Linear SVC,"(56, 1704)",100,1,4,10,0.13793103448275862,species_recall
6.01,Linear SVC,"(56, 1704)",100,1,4,100,0.13793103448275862,species_recall
6.01,Linear SVC,"(56, 1321)",100,1,6,0.01,0.10344827586206896,species_recall
6.01,Linear SVC,"(56, 1321)",100,1,6,0.1,0.10344827586206896,species_recall
6.01,Linear SVC,"(56, 1321)",100,1,6,1,0.10344827586206896,species_recall
6.01,Linear SVC,"(56, 1321)",100,1,6,10,0.10344827586206896,species_recall
6.01,Linear SVC,"(56, 1321)",100,1,6,100,0.10344827586206896,species_recall
6.01,Linear SVC,"(56, 1008)",100,1,8,0.01,0.1724137931034483,species_recall
6.01,Linear SVC,"(56, 1008)",100,1,8,0.1,0.1724137931034483,species_recall
6.01,Linear SVC,"(56, 1008)",100,1,8,1,0.1724137931034483,species_recall
6.01,Linear SVC,"(56, 1008)",100,1,8,10,0.1724137931034483,species_recall
6.01,Linear SVC,"(56, 1008)",100,1,8,100,0.1724137931034483,species_recall
6.01,Linear SVC,"(56, 840)",100,1,10,0.01,0.20689655172413793,species_recall
6.01,Linear SVC,"(56, 840)",100,1,10,0.1,0.20689655172413793,species_recall
6.01,Linear SVC,"(56, 840)",100,1,10,1,0.20689655172413793,species_recall
6.01,Linear SVC,"(56, 840)",100,1,10,10,0.20689655172413793,species_recall
6.01,Linear SVC,"(56, 840)",100,1,10,100,0.20689655172413793,species_recall
6.01,Linear SVC,"(56, 672)",100,1,12,0.01,0.20689655172413793,species_recall
6.01,Linear SVC,"(56, 672)",100,1,12,0.1,0.20689655172413793,species_recall
6.01,Linear SVC,"(56, 672)",100,1,12,1,0.20689655172413793,species_recall
6.01,Linear SVC,"(56, 672)",100,1,12,10,0.20689655172413793,species_recall
6.01,Linear SVC,"(56, 672)",100,1,12,100,0.20689655172413793,species_recall
6.01,Linear SVC,"(546, 400)",100,10,1,0.01,0.4222222222222222,species_recall
6.01,Linear SVC,"(546, 400)",100,10,1,0.1,0.37407407407407406,species_recall
6.01,Linear SVC,"(546, 400)",100,10,1,1,0.34074074074074073,species_recall
6.01,Linear SVC,"(546, 400)",100,10,1,10,0.34814814814814815,species_recall
6.01,Linear SVC,"(546, 400)",100,10,1,100,0.34444444444444444,species_recall
6.01,Linear SVC,"(546, 800)",100,10,2,0.01,0.46296296296296297,species_recall
6.01,Linear SVC,"(546, 800)",100,10,2,0.1,0.40370370370370373,species_recall
6.01,Linear SVC,"(546, 800)",100,10,2,1,0.3925925925925926,species_recall
6.01,Linear SVC,"(546, 800)",100,10,2,10,0.4,species_recall
6.01,Linear SVC,"(546, 800)",100,10,2,100,0.4,species_recall
6.01,Linear SVC,"(546, 5633)",100,10,4,0.01,0.3814814814814815,species_recall
6.01,Linear SVC,"(546, 5633)",100,10,4,0.1,0.37777777777777777,species_recall
6.01,Linear SVC,"(546, 5633)",100,10,4,1,0.3814814814814815,species_recall
